step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,ep_bestLapTime,terminated,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,actor_loss,critic_loss,critic1_quantile_loss,critic2_quantile_loss,alpha,alpha_loss,entropy,entropy_mean,q_pi_mean,algo
23914,84,244957,1150.3095655441284,24166,58.46054048685848,236,84,0,23.986604312711524,36.367164611816406,0.0,,,0.012050143404258,0.0284576999999899,0.0022937980826748,0.0400092017021293,0.0412492000000384,0.0006840881063004,0.0411392380000916,9,0.0046207668084991,0.0109683000000586,0.0018472992958996,,,,,,,,,,SAC
24272,85,245315,1166.073278427124,24527,97.34435406451516,359,85,0,27.49742256249833,41.6917724609375,0.0,,,0.0114875793296096,0.0259278999999423,0.0016464145367448,0.0400124986033511,0.0415241000000605,0.0007222433497225,0.0412569050000161,22,0.0048865941340763,0.0117987000000994,0.0015607075416106,,,,,,,,,,SAC
24535,86,245578,1178.0370960235596,24793,72.00650627774505,264,86,0,28.885205581363564,48.33876800537109,0.0,,,0.0115116365019023,0.0168130000001838,0.0008723179672196,0.0400129182509535,0.0413756000000375,0.0007311887459396,0.041268630000045,23,0.0054448193916319,0.0061934000000292,0.0003197896537223,,,,,,,,,,SAC
25152,87,246195,1204.1912553310394,25413,262.92596492030736,618,87,0,41.193353681198566,58.776363372802734,0.0,,,0.0117380103727712,0.0256990000000314,0.0012093507768166,0.0400122573743889,0.0416936999999961,0.0007298800868861,0.0413258880001194,43,0.005484323662886,0.0118618000001333,0.0004412787624121,,,,,,,,,,SAC
25361,88,246404,1213.996563911438,25625,44.39200534489808,210,88,0,22.493742671571784,39.45490646362305,0.0,,,0.0117421033492815,0.0173460999999406,0.000752767362756,0.0400193885167434,0.0417600999999194,0.0006169008965904,0.0412019359998976,5,0.0056083373205799,0.0064588000000185,0.0002935373886111,,,,,,,,,,SAC
25981,89,247024,1240.2837600708008,26248,293.8915854971372,621,89,0,42.37384760225377,64.14976501464844,0.0,,,0.0116985232258109,0.0206857000000582,0.0008782243571349,0.040008830322586,0.0413931999999022,0.000713025486592,0.0412051789999964,29,0.0055344995161351,0.0071218999999018,0.0003625142075712,,,,,,,,,,SAC
26770,90,247813,1273.3535480499268,27040,399.8221013613543,790,90,0,48.53274541548616,69.6601791381836,0.0,,,0.0116510452471456,0.025704399999995,0.0011117563669981,0.0400096533586835,0.0415519000000585,0.000642617671374,0.0409944039999845,8,0.0053925015209093,0.0102630999999746,0.0011116780724903,-55.355010986328125,,,,0.0437630414962768,,-2.8208603858947754,,,SAC
26854,91,247897,1278.1336736679075,27127,5.807071541448722,85,91,0,6.2346892626353485,10.43703556060791,0.0,,,0.0120946464285929,0.0140810000000328,0.0006216488701269,0.0400171666666735,0.0410601000000951,0.0006930446062635,0.0409881390000032,1,0.0054088761904776,0.0072393999998894,0.0004978152350462,,,,,,,,,,SAC
26923,92,247966,1282.3256611824036,27199,4.131933189734822,70,92,0,5.603132679908803,9.580681800842283,0.0,,,0.0123832884057983,0.0209784999999556,0.0012892181151939,0.0400192695652167,0.0408807000001161,0.0006097417215872,0.0408505760000298,0,0.0057119797101571,0.0065603000000464,0.000314009217814,,,,,,,,,,SAC
27073,93,248116,1289.7784161567688,27352,13.752072017926777,151,93,0,9.263299799387015,16.48780059814453,0.0,,,0.0124338719999832,0.0302540999998655,0.0022727028830529,0.0400123759999936,0.0414350000000922,0.0006865386598364,0.0411197720000814,3,0.0054717866666699,0.0135568000000603,0.0011658073137286,,,,,,,,,,SAC
27480,94,248523,1307.513593196869,27762,156.66474208233493,408,94,0,38.929476297533824,59.9714469909668,0.0,,,0.0121092208845189,0.0189371999999821,0.0006994330580026,0.0400153702702704,0.042024500000025,0.0007233518435504,0.0412694740000188,9,0.0052571248157357,0.0061900000000605,0.0003594017097746,-54.73137283325195,,,,0.0422231815755367,,-3.047987699508667,,,SAC
27832,95,248875,1323.0452506542206,28117,130.3875499253708,353,95,0,34.23757914882997,52.40633010864258,0.0,,,0.0125993221591019,0.0257140000001072,0.0014364190265363,0.0400099556818163,0.0412378999999418,0.0007815510364205,0.0411756280000963,24,0.0053151758522718,0.0101409999999759,0.0006390184118138,,,,,,,,,,SAC
28163,96,249206,1337.755714893341,28451,103.17134492027822,332,96,0,29.87368668249741,46.665374755859375,0.0,,,0.0122472673716055,0.0266219999998611,0.0016657977548536,0.0400079903323218,0.0417428999999174,0.0007252140274369,0.0409944500001074,3,0.0046186323262826,0.0110277999999652,0.0014394283803332,,,,,,,,,,SAC
28441,97,249484,1350.315672636032,28732,86.40950239096875,279,97,0,29.73464427115546,47.63080596923828,0.0,,,0.0124168582733791,0.0247420000000602,0.0013545359544638,0.0400109780575582,0.0412400000000161,0.0006959174654271,0.0412151769999195,13,0.0053610910071863,0.0110826999998607,0.0006862993808599,,,,,,,,,,SAC
29077,98,250120,1377.230010986328,29371,275.9495515246949,637,98,0,42.09533532987987,65.94618225097656,0.0,,,0.0121185735849009,0.0276576999999633,0.0016496074626764,0.0400093867924563,0.0423709000001508,0.0006848239443778,0.0412164749999988,36,0.0055357806603792,0.0149277000000438,0.0006724589097204,,,,,,,,,,SAC
29937,99,250980,1413.1264653205872,30234,359.49318675362576,861,99,0,41.21380829876943,67.1526870727539,0.0,,,0.0117091103488421,0.0188651000000845,0.000819270209587,0.0400088318604624,0.0416250999999192,0.0007153750766621,0.0412832399999638,56,0.0055569551162833,0.0074763999998594,0.0003661820453412,,,,,,,,,,SAC
30589,100,251632,1440.6849553585052,30889,330.13922849822194,653,100,0,47.71647823625262,69.1760482788086,0.0,,,0.011526023159509,0.0180983000000196,0.0007743272784894,0.0400082285276068,0.0415560999999797,0.0007455367297482,0.0413769940000111,50,0.005755199693254,0.0067754000001514,0.0003375396159418,,,,,,,,,,SAC
31075,101,252118,1461.5938794612885,31378,33.56346875831528,487,101,0,6.886983234130297,15.918257713317873,0.0,,,0.0115902600822998,0.0224247999999533,0.00079671859323,0.0400105543209896,0.0413808000000699,0.000675443022863,0.0411222400000724,15,0.0056531401234506,0.0075070999998843,0.0003381631750807,,,,,,,,,,SAC
31721,102,252764,1488.9363181591034,32027,311.08425220186774,647,102,0,44.41213965088498,66.8936996459961,0.0,,,0.0115933160990686,0.0165064999998776,0.0005908004943061,0.0400091404024797,0.0412174000000504,0.0006399867669357,0.0410225350000928,8,0.0056104871517036,0.00736199999983,0.0003257295758276,,,,,,,,,,SAC
32088,103,253131,1505.0711178779602,32397,119.70392660731626,368,103,0,30.743531218788757,46.18050003051758,0.0,,,0.0117159839237136,0.025037999999995,0.0011882116663184,0.040014096185282,0.0417879999999968,0.0007139453031254,0.0411848640000789,15,0.005526045776573,0.011092200000121,0.0005130976162412,,,,,,,,,,SAC
32346,104,253389,1516.8348886966703,32658,68.70974801107263,259,104,0,27.08616083496678,42.16083526611328,0.0,,,0.011705939922486,0.0194206999999551,0.0007727200299736,0.0400129949612384,0.0416387999998733,0.0006446951035401,0.0410442050000847,4,0.0055420934108564,0.0063609000001179,0.0002988850869338,,,,,,,,,,SAC
32489,105,253532,1523.9885737895966,32804,20.92746660957301,144,105,0,14.047110948487695,24.596813201904297,0.0,,,0.0123421230769133,0.0212454999998499,0.0009481280030445,0.0400019125874178,0.0414206999998896,0.0007119226931095,0.0411629620001804,5,0.0054277993007055,0.0062015000000883,0.0002898976485724,,,,,,,,,,SAC
33075,106,254118,1548.8944392204285,33393,266.51912802342514,587,106,0,42.38024468871577,61.33515930175781,0.0,,,0.0122632885665538,0.0294390000001385,0.001614942155083,0.0400074841296934,0.0414969000000837,0.0006161308654656,0.0410524699999427,7,0.0052998158703109,0.012688799999978,0.0012242351481499,,,,,,,,,,SAC
33756,107,254799,1577.587196111679,34077,308.1660650359456,682,107,0,43.844859632798624,67.16185760498047,0.0,,,0.0122211553597665,0.0226075999999011,0.0009562583217763,0.0400092107195268,0.0415007999999943,0.0006901831006805,0.0410030600000027,7,0.0054618775330417,0.007042500000125,0.0004082098964959,,,,,,,,,,SAC
34521,108,255564,1609.7837781906128,34845,410.02793829511614,766,108,0,50.240702914712976,73.23234558105469,0.0,,,0.0119284937254918,0.0260650999998688,0.0013026220253815,0.0400084141176443,0.0413318000000799,0.0007229015920593,0.0411583799998606,28,0.0055240054901942,0.0103272999999717,0.0005613781004872,,,,,,,,,,SAC
34615,109,255658,1615.0000059604645,34942,7.274590249899148,95,109,0,6.879345645972429,13.012981414794922,0.0,,,0.0119270574468054,0.0143819999998413,0.000649811695218,0.0400241212766046,0.0414780999999493,0.000700015609672,0.041107960000038,2,0.0056183882978733,0.0076926999997795,0.0004495742290337,,,,,,,,,,SAC
34768,110,255811,1622.5737907886505,35098,16.447239281676282,154,110,0,10.296980145171908,23.85748291015625,0.0,,,0.0119044032679744,0.0191010000000915,0.0007644660874701,0.0400185385620861,0.0418139000000792,0.0006925814344081,0.0412126999999418,6,0.0055650228758263,0.0067088999999214,0.0003358657817135,,,,,,,,,,SAC
35402,111,256445,1649.4001109600067,35735,287.8642502605902,635,111,0,44.1380743656841,65.95835876464844,0.0,,,0.0115415080441639,0.0207330999999157,0.0007387946772411,0.0400095026813941,0.0411576999999852,0.0006321393534484,0.0410727579999615,17,0.0054002447949551,0.0065912999998545,0.0003422667979647,,,,,,,,,,SAC
35889,112,256932,1670.360046863556,36225,141.25655655748517,488,112,0,28.265206518492587,45.55880355834961,0.0,,,0.0114795833675594,0.0285283000000617,0.0014468003393828,0.0400119400410679,0.0416386000001693,0.0006988199544944,0.0411697400000002,14,0.0054365618069883,0.0142329000000245,0.0007483011203448,,,,,,,,,,SAC
36094,113,257137,1679.9753115177157,36433,47.58012025233639,206,113,0,22.200805986140747,36.855953216552734,0.0,,,0.0115570395121888,0.0417265999999472,0.0032626904688715,0.0400055034146367,0.0538669000000027,0.0014830015236514,0.0412212119998366,14,0.0044631326829225,0.0140298999999686,0.0020634155771511,,,,,,,,,,SAC
36647,114,257690,1703.564867019653,36989,264.9010017815325,554,114,0,45.17619555234356,66.91605377197266,0.0,,,0.0115865524412287,0.0181686000000809,0.0007265928198247,0.0400114269439409,0.0411994999999478,0.0006762204285054,0.0410888719999275,10,0.0056751066907717,0.0068407999999635,0.0002304205615818,,,,,,,,,,SAC
36931,115,257974,1716.400889635086,37276,68.03636992211027,285,115,0,24.27537531150942,40.54676055908203,0.0,,,0.0116300552816926,0.0165187999998579,0.0006950125229957,0.0400098482394355,0.0410616000001482,0.0006365117368135,0.0409891989998482,2,0.0056926982394309,0.0066072000001895,0.00027642442432,,,,,,,,,,SAC
37477,116,258520,1739.6923787593842,37825,253.23828530643,547,116,0,44.03678226339208,66.7911605834961,0.0,,,0.0115790150183098,0.0165293000000019,0.0006647910129318,0.0400101672161199,0.0415601999998216,0.0006444939357538,0.041079349999984,15,0.005640442124545,0.0067483999998785,0.0003346935706196,,,,,,,,,,SAC
38069,117,259112,1764.827297925949,38420,288.9836218767516,593,117,0,46.32385757404284,69.12437438964844,0.0,,,0.0117526116553987,0.0263130999999248,0.0012790672945156,0.0400112407094637,0.0423576000000593,0.0006479321775523,0.0412303550000683,20,0.0053226163851407,0.0104329000000689,0.0012953681675003,,,,,,,,,,SAC
38410,118,259453,1779.9338557720184,38764,116.31533010730078,342,118,0,33.02177908611385,47.44176483154297,0.0,,,0.0121505454545517,0.021550599999955,0.0009374655699262,0.0400160492668564,0.0416726000000835,0.0007582436644293,0.0413333199999669,29,0.0057046865102697,0.0069930000001932,0.0003298615219133,-54.28356552124024,,,,0.0397153124213218,,-2.8616085052490234,,,SAC
39094,119,260137,1808.7696466445925,39451,291.7182559436467,685,119,0,38.96449618928073,65.07080078125,0.0,,,0.0124482865497067,0.0209719999998014,0.0010065284300478,0.0400105846491257,0.0418431999999029,0.000727243072099,0.0411225540001419,29,0.0054040755847927,0.0074056000000837,0.0003589192560595,,,,,,,,,,SAC
39259,120,260302,1816.807538986206,39619,24.728955721292564,166,120,0,14.928362355345904,23.65146255493164,0.0,,,0.0123179478787843,0.0285868000000846,0.0023789160828377,0.0400141472727172,0.0413999999998395,0.000773580378348,0.0412890839999727,19,0.0054435575757631,0.0142255999999179,0.0011392959878315,,,,,,,,,,SAC
39396,121,260439,1823.733170747757,39759,19.244936874736872,138,121,0,13.38820323204382,25.42330551147461,0.0,,,0.0121479715328305,0.0220226000001275,0.0012379548061432,0.040022955474453,0.0417820999998639,0.0007411670631306,0.0412526160000197,9,0.0055667978102273,0.0066772000000128,0.000351702352687,,,,,,,,,,SAC
39730,122,260773,1838.5486598014832,40096,107.20293897982909,335,122,0,30.67659543805561,45.75244140625,0.0,,,0.0120189580838404,0.0278522999999495,0.0016778331376213,0.0400089808383212,0.0414353999999548,0.00073992316671,0.0412821180000128,28,0.0052808443113852,0.0104105000000345,0.0007105536007032,-53.29829406738281,,,,0.0408765375614166,,-2.895895004272461,,,SAC
39979,123,261022,1849.948344230652,40348,69.5821336848544,250,123,0,26.82391939221788,42.60771942138672,0.0,,,0.0118784839357447,0.0204240999999001,0.0008768444713124,0.0400124228915602,0.0415537999999742,0.0008210774322734,0.0414841359999718,32,0.0054792445783151,0.0061957000000347,0.0003120121283783,,,,,,,,,,SAC
40502,124,261545,1872.3286147117612,40874,238.69264589713072,524,124,0,44.34275148366933,65.89009857177734,0.0,,,0.0120622722753389,0.0196796999998696,0.0009995327887947,0.0400121338432086,0.0414023999999244,0.0007441754190052,0.0413145539999732,40,0.0055344179732263,0.0069000999999389,0.0002796943929519,,,,,,,,,,SAC
42087,125,263130,1937.281911611557,42462,732.3152777816549,1586,125,0,44.72101508360995,72.19852447509766,0.0,,,0.0115020439747628,0.0203721000000314,0.0007488541840688,0.0400098321135636,0.0417578999999932,0.0006267640688269,0.0410990879998826,38,0.0055928426498406,0.0069234000000051,0.0003226374652071,,,,,,,,,,SAC
42613,126,263656,1959.7872159481049,42991,5.761703893448761,527,126,0,0.9426170413076292,7.687723159790039,0.0,,,0.01194914391635,0.0224224999999478,0.0009220599207227,0.0400090908745277,0.0416046000000278,0.0007234330578268,0.0414415500001155,34,0.0055212167300359,0.0073018000000502,0.0003108944502343,,,,,,,,,,SAC
42860,127,263903,1971.094879627228,43241,0.0093935252089919,248,127,0,0.0031588061648372,0.0083067724481225,0.0,,,0.0122267757085042,0.0204369000000497,0.0011823104157653,0.0400138692307723,0.0413639999999304,0.00065845658564,0.0412565859999722,8,0.0054920080971596,0.006885099999863,0.0003101468679281,-52.53412628173828,,,,0.0414802134037017,,-3.09818696975708,,,SAC
43107,128,264150,1982.41854596138,43491,0.0074337951762735,248,128,0,0.002501601768604,0.0066906055435538,0.0,,,0.0123072890688253,0.0217689000000973,0.0010481290812407,0.0400167659919034,0.0419988999999532,0.0007482036459169,0.0414694839999447,14,0.0055292004048591,0.0074816999999711,0.0003527304490314,,,,,,,,,,SAC
43354,129,264397,1993.747213602066,43741,0.0073424717092344,248,129,0,0.0024700629695754,0.0057463189586997,0.0,,,0.0124146287449319,0.0223273999999946,0.0012914302454246,0.0400076429149841,0.0417420999999649,0.0006800696727319,0.0413424840000061,15,0.0055011506072872,0.0067171999999118,0.000339735590433,,,,,,,,,,SAC
43601,130,264644,2005.065878868103,43991,0.0081076258019207,248,130,0,0.0027278272034656,0.0079563818871974,0.0,,,0.0124537971659944,0.0215236000001368,0.0012047527212282,0.040011826720648,0.0414356000001134,0.0007793110660523,0.0413870840000981,20,0.0055476740890602,0.007314899999983,0.0003455008698434,,,,,,,,,,SAC
43848,131,264891,2016.3845450878143,44241,0.0090894294318664,248,131,0,0.0030581386094009,0.0077756526879966,0.0,,,0.0125495975708478,0.0214797000000999,0.0011025518051288,0.0400136506072892,0.0415101000000959,0.0007620859110109,0.0413919720001104,16,0.0053954534413042,0.0075074000001222,0.0003912697841051,,,,,,,,,,SAC
44678,132,265721,2051.0727140903477,45074,332.5642451222218,831,132,0,36.33728600190116,66.88697814941406,0.0,,,0.0123406961445776,0.0210660000000189,0.0007505755437294,0.0400090826505984,0.04183409999996,0.0007827040089455,0.0411741299996811,56,0.0053531097590347,0.0070709000001443,0.0003720947006811,,,,,,,,,,SAC
45011,133,266054,2065.840191602707,45410,105.4608459579352,334,133,0,30.368387352534384,48.43661117553711,0.0,,,0.0120898450450454,0.0281363999997665,0.001640991769389,0.0400125027027166,0.0418227000000115,0.0007032153416842,0.0411091519997535,9,0.0050649984985041,0.0107176999999865,0.0006491282039669,,,,,,,,,,SAC
45305,134,266348,2079.0523030757904,45707,88.4792817038198,295,134,0,28.76841666680737,43.91694641113281,0.0,,,0.0118759979591958,0.0256168000000798,0.0016764012482345,0.0400129568027336,0.0420617999998285,0.0006561259397816,0.0410519880000038,6,0.0045734329931904,0.010945200000151,0.0017235335517072,,,,,,,,,,SAC
45835,135,266878,2101.699636697769,46240,253.50517380853117,531,135,0,43.88041189177402,66.17280578613281,0.0,,,0.0118657711320715,0.0148046000003887,0.0005576046552812,0.0400091247169952,0.0419839999999567,0.0006369562804027,0.0411259359999667,12,0.0053246816981231,0.0064179999999396,0.0002668788331205,,,,,,,,,,SAC
46238,136,267281,2119.257771253586,46646,86.17743920783379,404,136,0,20.813684544791432,39.38727569580078,0.0,,,0.0118748682382041,0.0222521999999116,0.0008046645251912,0.04001326178661,0.0416667999998026,0.0005755141493801,0.0411174280001432,6,0.0055449821339905,0.0068203999999241,0.0003130604104053,,,,,,,,,,SAC
46816,137,267859,2143.8395607471466,47227,259.0537397383057,579,137,0,41.85524830948328,65.20804595947266,0.0,,,0.01148223546713,0.0229086999997889,0.0008767159007033,0.0400093965397988,0.0412458999999216,0.0005951204460766,0.0410360509999964,9,0.0054742468858069,0.0072758000001158,0.0003609535425765,,,,,,,,,,SAC
47622,138,268665,2177.590508699417,48036,416.5565983532848,807,138,0,48.09418136009236,71.68023681640625,0.0,,,0.0118418292804111,0.025493600000118,0.0011536776669246,0.0400094435483949,0.0413312000000587,0.0006680548705168,0.0411231800000223,28,0.0054529440446614,0.0105499000001145,0.0004734116185547,,,,,,,,,,SAC
47766,139,268809,2184.7812025547028,48183,17.225302261746116,145,139,0,11.101103852695688,16.948490142822266,0.0,,,0.0117661986110798,0.0145717999998851,0.0006738708729964,0.040016188888883,0.0417683000000579,0.0006395590513357,0.0411882189998323,2,0.0052504631944619,0.006592300000193,0.0003876150900326,,,,,,,,,,SAC
